selection_rank,target_state,candidate_id,pair_id,generator_route_id,generator_family,model_id,assigned_voice_id,assigned_speaker_id,assigned_emotion_id,terminal_state,actual_voice_id,actual_speaker_id,actual_emotion_id,actual_seed,generation_attempts,retry_errors,raw_relative_path,raw_audio_sha256,duration_s,original_sr,device,error
3065,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_42_182,v4:kk:Train/talkshow/01_42_182,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:low,,,succeeded,male:high:low,,,1110394326,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/f5/f5f0e276c32bebc3301fd896c04c4fec254c4decf9144573630ebe2e49f7437a.wav,6a5d2d334f6ae36139860ece2ddfa28a64775416c78cca3f2d07d04c1b43c590,13.4,16000,local_cuda_sparktts_controlled_bicodec,
3069,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e6c55208e,v4:kk:Train/tv_news/5fa2e6c55208e,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:high,,,succeeded,male:high:high,,,546213698,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/2a/2a5d26c7e4ce5a6b6a8a9a1786b438ce660f88d5922924532a207d97639e1362.wav,ffc8d9c8dfc52b5d7747a5295d3d5f0e8eca256b108475f67e762dbcf23e786d,6.56,16000,local_cuda_sparktts_controlled_bicodec,
3073,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_08_20,v4:kk:Train/podcasts/03_08_20,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:low,,,succeeded,female:low:low,,,1178642441,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/d3/d3cf8ffb189f436a63ae378a116ee8942896ebb131f13ea0dada834c079d6782.wav,54d4598d005ce78f1842e5f086894158d552e196c3f49a039b962ed995391014,4.04,16000,local_cuda_sparktts_controlled_bicodec,
3077,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_11_011,v4:kk:Train/talkshow/01_11_011,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:high,,,succeeded,female:low:high,,,1374088716,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/1c/1ca59ac147997ade91b49b20a6fb414a7b5f582320d61cffb3c8d83e3e30799e.wav,f7dc0a29634f73b00b3db2b384a59fda3009af92b55c4936d5cade73aebed90a,6.64,16000,local_cuda_sparktts_controlled_bicodec,
3081,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e7625a482,v4:kk:Train/tv_news/5fa2e7625a482,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:low,,,succeeded,female:moderate:low,,,1425660248,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/af/afc421d0a943b9dd175b6d2208800c276057db1361d8fb60f9052c0b3cde117c.wav,be283629ded132d2f5174a7479be09581eac983473bcf0bfb139c28870e3e752,3.88,16000,local_cuda_sparktts_controlled_bicodec,
3085,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_12_280,v4:kk:Train/talkshow/01_12_280,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:high,,,succeeded,female:moderate:high,,,1387590905,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/bb/bbbac6a24aac36188205e5795ebd07b3c1881bcc35414e18678b14530dc8c4e7.wav,ff87ecb07929bc542ef308293e2947220e843389fac2baa030db6525a583b715,3.44,16000,local_cuda_sparktts_controlled_bicodec,
3089,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_69_181,v4:kk:Train/talkshow/01_69_181,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:low,,,succeeded,female:high:low,,,1474305915,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/a8/a885143290c0e031acf9ce7a7d641047890a7981583baef9a6462b5d60c7f7da.wav,c81c137a22e24fb8505776ac2fb682d312b06cdf5905483d485b1a19e2da6d1c,10.34,16000,local_cuda_sparktts_controlled_bicodec,
3093,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_63_081,v4:kk:Train/talkshow/01_63_081,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:high,,,succeeded,female:high:high,,,1361656227,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/a4/a43d27a2d4d2a87219c5b620cc852870e4f442eef3b6d8ec1988e9e1b5ef71fb.wav,6199c3662c3b80667f897051ce09aab52f88aca987b1312bc223bddd5c59c9dd,6.16,16000,local_cuda_sparktts_controlled_bicodec,
3097,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_02_617,v4:kk:Train/podcasts/01_02_617,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:low,,,succeeded,male:low:low,,,1681033521,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/75/75f814715910d8cd96aef081985bf99bf254b1e00bdaa47e415dccf44bdf04db.wav,5cc611d5b8efa214bd4fb803eae507e8e74872840caba9bc66fe7c210506f654,4.84,16000,local_cuda_sparktts_controlled_bicodec,
3101,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_27_152,v4:kk:Train/parliament/mazhilis_27_152,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:high,,,succeeded,male:low:high,,,91974496,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/83/83918ff09b68cf15a9c70b750c6193fda46795941b72228a1ffdb6f4da2166aa.wav,07de2a8fbfc0bb2e92207ad71fb3836df26e61628e1b557acd0c27dd7ea124da,7.02,16000,local_cuda_sparktts_controlled_bicodec,
3105,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/08_11_139,v4:kk:Train/podcasts/08_11_139,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:low,,,succeeded,male:moderate:low,,,1483353036,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/d6/d6579354049b2eeecf8e9f4b31c53c9171ed7041a5b93994f57e156dbbff8c06.wav,96125ab7b7db7df6d7933466595a3cd9106a49b18cb6cfea46369a0b6495cdaa,4.08,16000,local_cuda_sparktts_controlled_bicodec,
3109,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71d1a304a23,v4:kk:Train/tv_news/5f71d1a304a23,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:high,,,succeeded,male:moderate:high,,,492174911,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/45/4501c491a83caca6d69faf074916978515a27c277f6d9acdfb8fe21d338212b3.wav,87723373ae144da5850afe40cfa966f95f056218d7d6f7653371b9f4d25f0b4d,2.18,16000,local_cuda_sparktts_controlled_bicodec,
3113,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_03_843,v4:kk:Train/parliament/mazhilis_03_843,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:low,,,succeeded,male:high:low,,,343499751,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/f3/f3ebc818b66e263914abbadda25057b383f1b6255cb028ba2374d2bac73d12e1.wav,9a9b3f6dd61f90d02f5eb684eeb997dbc445902482f63880dce1d069557aa23a,16.06,16000,local_cuda_sparktts_controlled_bicodec,
3117,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_06_540,v4:kk:Train/talkshow/01_06_540,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:high,,,succeeded,male:high:high,,,823429718,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/28/28734c7e24fe91e639f3e69c489ea7841fb4b009c601b990bcac63b45d2b27ac.wav,4299e4630b540e0f7c4c13e16c98f24be14c34a6951b47e66dd4b1472268aaa5,2.7,16000,local_cuda_sparktts_controlled_bicodec,
3121,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_21_078,v4:kk:Train/radio/01_21_078,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:low,,,succeeded,female:low:low,,,382352284,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/c8/c8c112b4f8cb8f73c459a74aff30f4664c8221269c62f8d0b22f36968b7a09c0.wav,0f54398e018a4c072105dff72021e2bf18efea0ff427a02155f35f1d96426ca7,6.54,16000,local_cuda_sparktts_controlled_bicodec,
3125,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f7103892e708,v4:kk:Train/tv_news/5f7103892e708,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:high,,,succeeded,female:low:high,,,1202580731,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/4e/4ea671bd92db567a6682fac000c01e76bd086a717dc7cdf4e0dc0b6ed916d31d.wav,d3bb754e0658b55b9ee7aef77e132988b8b2a9925390b48f2139f943046014ee,7.04,16000,local_cuda_sparktts_controlled_bicodec,
3129,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_20_182,v4:kk:Train/talkshow/01_20_182,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:low,,,succeeded,female:moderate:low,,,841849602,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/18/184adbf3b2a343e15173425caf3b631ebff9cad99a83eefe19f4ebdec29d6edd.wav,e2054ae60c9f69bea3f7ee421bd65aede523dada80b3469cac612a20cab04df5,13.62,16000,local_cuda_sparktts_controlled_bicodec,
3133,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e8cbe4fa2,v4:kk:Train/tv_news/5fa2e8cbe4fa2,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:high,,,succeeded,female:moderate:high,,,838503332,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/57/577ba6c868116b5278299009419ce376885816beb234280d4a6921ac8d96d232.wav,2dfec5562dd6ad851c908e55699884fefaa7a5b8adee085617bd257382aa3988,8.92,16000,local_cuda_sparktts_controlled_bicodec,
3137,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_13_722,v4:kk:Train/parliament/senate_13_722,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:low,,,succeeded,female:high:low,,,2021580902,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/ab/abe3640b67084d2a50f9455ccdb3592d1db0034ff90fe930e5b38aaccdab91f4.wav,42f7dbc83cb10de708294590fa9823321b1a87f20568cd168d99477abdbf0875,11.06,16000,local_cuda_sparktts_controlled_bicodec,
3141,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_80_402,v4:kk:Train/radio/01_80_402,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:high,,,succeeded,female:high:high,,,252499758,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/5f/5f63d0936e3fff9cc8b064701b16cd5c4ecb721cb8bacd779d536741a4bb4459.wav,8275bc030c0626e1a5f99ba140dcc00eaf61d57b5555952fa6055c813782e4bd,7.74,16000,local_cuda_sparktts_controlled_bicodec,
3145,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71070f24ac4,v4:kk:Train/tv_news/5f71070f24ac4,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:low,,,succeeded,male:low:low,,,1046683699,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/36/3696359cd9fb0be0976282999948ce46923b12fde9940f69304915db868fd9dc.wav,aec42e8aedde9fb43ddfff983b3928ca464c1387eaecdf8bbe2798610277a5d6,5.74,16000,local_cuda_sparktts_controlled_bicodec,
3149,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_81_015,v4:kk:Train/talkshow/01_81_015,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:high,,,succeeded,male:low:high,,,2009967697,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/a2/a292d300f9f6bc40d98276d1c96437218b33594c44d262c55df23233117eabbb.wav,eb5dbcb4fde4da2f7d57ce8f6db152e170095627f330581abc67549355f20931,4.3,16000,local_cuda_sparktts_controlled_bicodec,
3153,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f834db897151,v4:kk:Train/tv_news/5f834db897151,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:low,,,succeeded,male:moderate:low,,,869793649,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/94/947b8c0329b6b07968b24737c16c00d4fc01695ae32054c6f6874a18441b12d5.wav,e8fa0550c88b445ad9e5dc0a5aa7f70d536001efd4d8a8f30ae26d0299946db6,10.36,16000,local_cuda_sparktts_controlled_bicodec,
3157,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_20_059,v4:kk:Train/radio/01_20_059,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:high,,,succeeded,male:moderate:high,,,549087157,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/4d/4d937caffc352d2c626d019a4cdc4846e40f96ac1f9ab9daadd6c511a1ef6a05.wav,0bcd053b4c05686cf0d9557782c8b31f61224a91754fca703051fd2f40f142ff,1.38,16000,local_cuda_sparktts_controlled_bicodec,
3161,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/08_09_117,v4:kk:Train/podcasts/08_09_117,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:low,,,succeeded,male:high:low,,,1216364454,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/43/437c6f0e966303d8a119b39b2704264aa57cbf8fc910538800281cc972102b7b.wav,aa474dbe1a69777297f69e716e7970934161ceacc1162fc0daa5ba2b45b98455,7.36,16000,local_cuda_sparktts_controlled_bicodec,
3165,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_29_768,v4:kk:Train/parliament/mazhilis_29_768,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:high,,,succeeded,male:high:high,,,489579399,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/67/67e73cf93cc777ee587c0b1a6d3e3b015a5800b9105f84088483aca89e7c0837.wav,a7a1f3720514a2063b10fba8ba2ff19e59402367b6e766e451961bdaaa8033e7,3.2,16000,local_cuda_sparktts_controlled_bicodec,
3169,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_35_301,v4:kk:Train/talkshow/01_35_301,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:low,,,succeeded,female:low:low,,,261789781,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/c1/c1d9afaf4d4cd219adbfaa233859299a12157394e8023d5a0efeaf2b5ff30c78.wav,d38915a2dc4c1a0ccbb4b18d6c42138bb1fe68a21afda5577061510647479606,12.4,16000,local_cuda_sparktts_controlled_bicodec,
3173,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_17_1_354,v4:kk:Train/parliament/mazhilis_17_1_354,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:high,,,succeeded,female:low:high,,,1701305287,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/29/29d4e99551d2166c972014401795850ff4233dbb26aab1aaed5418040002dc23.wav,90968a5f0737c2b8762d93037cbdfa12b95017131606cc3615db490577507223,6.58,16000,local_cuda_sparktts_controlled_bicodec,
3177,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_25_488,v4:kk:Train/parliament/mazhilis_25_488,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:low,,,succeeded,female:moderate:low,,,282516460,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/e5/e5f3b5f4c0836801394a50a8e81aea64ceffff5b237fa49cce6863f6ef17e763.wav,90f21a835d6c77aecd260bd5cacbf730d8409e8a74360e361bb6b453185ab471,18.04,16000,local_cuda_sparktts_controlled_bicodec,
3181,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_37_071,v4:kk:Train/talkshow/01_37_071,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:high,,,succeeded,female:moderate:high,,,2111337067,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/d7/d7b854f1f33f1eba88e326e5a921aff091a8e1ee7fb9af8558a6dcc00a59cc01.wav,f54018874719fa7942a34206ede7b2668cd1994666b1917269ab5ad222de21cd,7.72,16000,local_cuda_sparktts_controlled_bicodec,
3185,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/06_05_082,v4:kk:Train/podcasts/06_05_082,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:low,,,succeeded,female:high:low,,,775745047,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/e3/e31717a54a80bdc576d5fa0e7cfcd760ee695146bab67a8016e776b8cee43fff.wav,36051369753c585304db86a7a998acc5fd42e0ba16febfbbc7bc96ccf076d70a,11.36,16000,local_cuda_sparktts_controlled_bicodec,
3189,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/05_06_199,v4:kk:Train/podcasts/05_06_199,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:high,,,succeeded,female:high:high,,,150505149,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/26/265508a1ec1ac06da8af7723e1dd0f19acd482a7da916fc5de3c988446649889.wav,a73ec3a34f3d264cd30b2f09b015a8e75f76e2d0ec1c64cb14acc8aaf575f9e3,7.52,16000,local_cuda_sparktts_controlled_bicodec,
3193,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_11_337,v4:kk:Train/radio/01_11_337,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:low,,,succeeded,male:low:low,,,911287518,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/44/441875eb287aaf3a0c1dc5087235b1146f4f5a0be8b5f4341d32ffdab3980a3a.wav,5ebb25e26735157ed0f6e241067da9a668ef0d8c29da546a0342cce6d4f10c74,8.68,16000,local_cuda_sparktts_controlled_bicodec,
3197,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_44_502,v4:kk:Train/radio/01_44_502,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:high,,,succeeded,male:low:high,,,1055774312,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/c3/c3d433153c8ddc80dab723b5fd0bc91aab97c3b99e2883450e53b26f6bd5e7d3.wav,911fa96e60bb5ee30a834a0b34b223fc54b2ec635cd93c4c582a6128c16c85af,2.86,16000,local_cuda_sparktts_controlled_bicodec,
3201,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_37_041,v4:kk:Train/radio/01_37_041,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:low,,,succeeded,male:moderate:low,,,429276594,2,"[""Spark-TTS generated no global tokens.""]",raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/11/11d8489f9c1fc9e657eff5aaba1137b553c169cbe0d986bc09f51bd648e0e049.wav,e8f56ad70107ea513ae3b5278fde5415a74b92009dea068c0090dc7bd319b173,6.48,16000,local_cuda_sparktts_controlled_bicodec,
3205,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_24_122,v4:kk:Train/parliament/mazhilis_24_122,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:high,,,succeeded,male:moderate:high,,,1896222093,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/c7/c79915c76f6e476135a775bb910404f0077efea20060f5f0ae4e55ee4823f967.wav,e17ffdbdd1f6e1ec60195ceb3135255c9b54f68635f4b38f5bbb4685c08fffb3,4.42,16000,local_cuda_sparktts_controlled_bicodec,
3209,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_15_856,v4:kk:Train/parliament/senate_15_856,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:low,,,succeeded,male:high:low,,,1449217170,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/4c/4ccfaa62bec8796340edc84ea99c7a920d3e5e887ab5038795a97aec50b18b15.wav,fdfd635eb74ae88a2ab2388b6da823b879ea44bedd0c1016f87592448095a047,15.58,16000,local_cuda_sparktts_controlled_bicodec,
3213,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_42_165,v4:kk:Train/talkshow/01_42_165,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:high:high,,,succeeded,male:high:high,,,1377320268,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/25/25578a7b9b52c8e500cfa134a4961661e5420b8b9d10382e13ff136fe2f5ec53.wav,7278694ecaefcc48e3c03f7a14758c241e1d8793c1ad6cc6c3d732f937e76162,4.5,16000,local_cuda_sparktts_controlled_bicodec,
3217,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_71_227,v4:kk:Train/talkshow/01_71_227,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:low,,,succeeded,female:low:low,,,1839887656,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/f1/f13bfcfe7314abcb477f980175b9a09ae9acaf2b52ea150157ac53734458bda5.wav,036c2503a844e5b1e3215dfadbb5a3ccd0b44597aa877c2b4707169e00c7f920,5.28,16000,local_cuda_sparktts_controlled_bicodec,
3221,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/06_06_056,v4:kk:Train/podcasts/06_06_056,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:low:high,,,succeeded,female:low:high,,,2070546303,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/ff/fff0fb3f00f79c6a8a28c936e6a6a3d52794cdf763f9c47f43768adfdc68b63f.wav,c1df3faadd683cf3fb11213f2152594db6525015c94e968cca9c211132bcd1ea,4.1,16000,local_cuda_sparktts_controlled_bicodec,
3225,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_14_349,v4:kk:Train/radio/01_14_349,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:low,,,succeeded,female:moderate:low,,,1283467783,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/88/882c1ee2d6772ff9214ec4fdbfe5663a02e2551d5acd288d7d91c08a2d079d10.wav,4d0413236bd1b93f718808e9361cdaafe135d4f6bb19fbba7feda3dbe06d7779,6.34,16000,local_cuda_sparktts_controlled_bicodec,
3229,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_77_442,v4:kk:Train/talkshow/01_77_442,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:moderate:high,,,succeeded,female:moderate:high,,,1008744321,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/42/425d3460c830e21cc92785801d3a9b862daa0dbb842dcb7833730b01b5b6d0ee.wav,7aa2b7e8414620d8405000508f64845af87b803ab97c8c52884b1a74c56d856f,3.72,16000,local_cuda_sparktts_controlled_bicodec,
3233,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e794bc0af,v4:kk:Train/tv_news/5fa2e794bc0af,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:low,,,succeeded,female:high:low,,,1985351998,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/72/722bc00dbb5d91ac3f90af1e85f6f1e221a7f4b1f9121e0ce009f80001611fd9.wav,662ea81f6d3d73059bfde42c0cc9c2309f284496fb85ee2254db289b582f52c5,4.34,16000,local_cuda_sparktts_controlled_bicodec,
3237,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_25_588,v4:kk:Train/parliament/mazhilis_25_588,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,female:high:high,,,succeeded,female:high:high,,,2057735342,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/f3/f3e6b7b242d0f5840ce6981f4f9ff974141d99e558e4f1607f9892c2b14ea6bf.wav,8a477720a49b601498583d7213b2a32d54e8c7b8f6d6c92344346f435c57f030,3.42,16000,local_cuda_sparktts_controlled_bicodec,
3241,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_23_247,v4:kk:Train/talkshow/01_23_247,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:low,,,succeeded,male:low:low,,,1774697925,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/7f/7f21808f1e44f0b62b78e24dfaf58912531206c61f03fe3dc69774959ad7f066.wav,bfc0333422c117fe179b13647b13187a1c96b7f53d5b1393232a7ebfaf81b256,8.98,16000,local_cuda_sparktts_controlled_bicodec,
3245,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/6006d2f230260,v4:kk:Train/tv_news/6006d2f230260,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:low:high,,,succeeded,male:low:high,,,61683190,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/d0/d04c9e308a7e533155fedd15f1a39b561a095a6f6e3b7a49e55c313e39bfa75f.wav,7ea48e312992f368b7051417a4388d8a8cba06f2526c2b5a13c98256577a93ca,4.76,16000,local_cuda_sparktts_controlled_bicodec,
3249,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_17_1_602,v4:kk:Train/parliament/mazhilis_17_1_602,kk-sparktts-v1,llm_bicodec_controlled_tts,sparktts_kazakh_controlled,male:moderate:low,,,succeeded,male:moderate:low,,,2013330164,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/af/af18a5c17cf61cbaa674375bd00626c77e66631a18d74433760d059e75776aac.wav,70fcf3997aab65c8fc24d17b07dea5869758b640ebcc11d75e7ab3b88f5955fa,2.98,16000,local_cuda_sparktts_controlled_bicodec,
