selection_rank,target_state,candidate_id,pair_id,generator_route_id,generator_family,model_id,assigned_voice_id,assigned_speaker_id,assigned_emotion_id,terminal_state,actual_voice_id,actual_speaker_id,actual_emotion_id,actual_seed,generation_attempts,retry_errors,raw_relative_path,raw_audio_sha256,duration_s,original_sr,device,error
4027,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_17_1_343,v4:kk:Train/parliament/mazhilis_17_1_343,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1025409121,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/0e/0e01f834fb1cbe74534d560b729376d586f3f6974c90565cdf8e7ca7009ac4ed.wav,42b22acb8b7437b146ae05c15bb04f8411e6758c8f22d9bffaba12de1682286b,17.44,16000,local_cuda_mms,
4031,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fe2a5f9882b1,v4:kk:Train/tv_news/5fe2a5f9882b1,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,721948965,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/c2/c2acaa38d36fb59f612f2848ea3c546d846e1adb15a7f521d6bff26cab136d10.wav,93f047da6391db3b1feed6789b3f593bf7008dadcc43ad5b046d033520de4481,9.824,16000,local_cuda_mms,
4035,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_20_127,v4:kk:Train/parliament/mazhilis_20_127,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,639805141,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/16/16993d799a06eb4e0d9b12683cda3f9de6aabb55b26a1cbca2ba9bd8d082f110.wav,53b75dfaff06b3d332807ce5ad6111921880449e66580086542ef8199f6a78e9,4.88,16000,local_cuda_mms,
4039,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_47_051,v4:kk:Train/talkshow/01_47_051,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,934986290,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/80/8047b134181b7dcda827d3a0a4a19c9d1d79ef03497ed8e6932c390d74569fea.wav,ee17c3c012dd6e86710ff63f83d9647da24b8a8fd94e28e1b381525bc3280038,4.672,16000,local_cuda_mms,
4043,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71ce0450c56,v4:kk:Train/tv_news/5f71ce0450c56,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1440055027,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/47/4777c6fe15b5ae4f40a94df77145a4c7cb3f408a203efc740aa8a3314e26b900.wav,4da711694a13fefa8b985ad2264b0aa749acb21d1010ca9cd840550bd2b51cbb,6.704,16000,local_cuda_mms,
4047,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/05_05_136,v4:kk:Train/podcasts/05_05_136,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,560154819,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/b9/b919b1a5c904ab9ba19f41192f8ba21619121f511967310322efde6e3a5761a5.wav,b2382c32f412d15002e90a3570274e4e6e113ae604bff13a448b739c1bff98e4,4.688,16000,local_cuda_mms,
4051,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_06_211,v4:kk:Train/podcasts/01_06_211,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,566882633,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/ef/ef8dfcbd89911891997a2d1d6795fa3f481e3350874e5ade12f0b173e748df83.wav,ea5270dc2ab89554a565088c02d26661281c0eebc91168be62ec068445117b0a,11.44,16000,local_cuda_mms,
4055,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_05_423,v4:kk:Train/talkshow/01_05_423,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,2133068037,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/b4/b4eba311197d5844609f3b42f7be16f5a81bbd03a2e4babd4ec94fec45e49bb3.wav,402dd245a3db36feb7a0132f90f8c3d03755889d674fd2ec44a4b195ad1f89b5,7.776,16000,local_cuda_mms,
4059,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_04_336,v4:kk:Train/talkshow/01_04_336,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,2082812128,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/ee/ee5c532460e531ed36823edfa53c21062cdb71acdc1864c2438a7491958ac67c.wav,a650563e9246530d648ecbeee7219bdbd2b922bcfc96c878585cd4af5e102508,9.424,16000,local_cuda_mms,
4063,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_77_367,v4:kk:Train/radio/01_77_367,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,579215981,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/fb/fb1cbecc769ec1b5189df21dbe3eaa637983e01770bd713bfa79f478e6035b14.wav,4a3f1219d7776e19ae7f3e60adc45d918db2cc33844c434209f477848dbfc21f,4.224,16000,local_cuda_mms,
4067,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_08_231,v4:kk:Train/parliament/senate_08_231,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1360200236,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/76/76e3276bcd8e56597d88b56cbb5a9f48fd5fc530ffb2706d0e70d84ba2f83b1b.wav,4c3ad0ae8f937100ce748d94c79576411a94e311a0cdebee04d5a9aef68ed634,4.128,16000,local_cuda_mms,
4071,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_09_591,v4:kk:Train/parliament/senate_09_591,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,79404575,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/ad/aded56183a1f2816ca420f05ae61f4b1a60d6eb6777e75e90ff613fd1a5f9ab4.wav,a4d6da5a426f9a3c18a7a263b65b8b8b024aa0a4d20280fdfbfcc64b0c85f594,3.872,16000,local_cuda_mms,
4075,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_46_130,v4:kk:Train/talkshow/01_46_130,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1764116083,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/1e/1e86999fd42b54fd30033a50a9aad9ba95a81ac4a86d16ce247992c119309209.wav,6f2c7aba5f67f9a2ba3d4f4d85740cbd29536481558d7543f57de9a9256e0e5b,5.328,16000,local_cuda_mms,
4079,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fa2e86c8eb95,v4:kk:Train/tv_news/5fa2e86c8eb95,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,283471157,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/4d/4d2939d6dffb39357178d7b1dd9acd267983d982f2d250bc6d0d0674cd3403c4.wav,09796ce46dde0e3fb8dde9bbe3297c541823512e424e65fccc1835d99235a7e3,2.24,16000,local_cuda_mms,
4083,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_58_671,v4:kk:Train/radio/01_58_671,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1289109382,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/a0/a0d183b891bfd9cdd2cc139c6f9702b2866a2c935437a6ffd8718d341b82a633.wav,2a18868ea928bcc5230d51e601e3aa53ce0092e735b29b5deb32229748d3b275,8.896,16000,local_cuda_mms,
4087,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_19_826,v4:kk:Train/parliament/senate_19_826,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,529599489,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/69/69980c75715d76b167a89cd3b07ee399826af045af3e084daaa5ba8dd5d475c4.wav,76c0f3a9091abfbd13b78b460a76c2c56cbb2606c6b74671a6ea5d5f63126790,9.616,16000,local_cuda_mms,
4091,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_80_088,v4:kk:Train/podcasts/03_80_088,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1355721934,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/f4/f40fb088fb0bfa99e9f8f35b7d64fb3b6be34a8f853ba89b7ec336ff2d5f1a9b.wav,c26efe3b73bcc1905574461791449915b0d7360db04bebf8638603846536cb99,7.92,16000,local_cuda_mms,
4095,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_39_276,v4:kk:Train/talkshow/01_39_276,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,667716784,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/18/18e390c9beff0e8376b48955ad69cb46bc59dcf5c2b5d8d90e59879f62196ec5.wav,9bf4e7e210a6ea92da1d2003c4bcdb68d124e7b4561bb833158dbb47adad430a,10.208,16000,local_cuda_mms,
4099,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_53_466,v4:kk:Train/radio/01_53_466,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,404272540,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/f3/f351310240f79fafa7f5f2bf26de14f6f8d330ebf2a861fe5eb2acca8dd91d00.wav,20265fa02a4604ab193a37349740bf1f4d47d358736ce4535346d49562fbe526,4.512,16000,local_cuda_mms,
4103,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/60053a610340c,v4:kk:Train/tv_news/60053a610340c,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,815855598,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/05/05330aeef84574201e01f64bc78c0d3d06c773d3aea21e984a115d76079e6634.wav,e26154d42e639ddf4f99a816c4ec37c78cef14c53921757c5301212055c7e518,4.432,16000,local_cuda_mms,
4107,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_09_223,v4:kk:Train/radio/01_09_223,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1513201448,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/83/835fcaf931a1d40bba35f9543079b9650f36482f4dc111de800232811cf8f58b.wav,aa2461aa41dacd17c3642bf44b0236b470f48b1e0cf175acd525a468575c350e,9.296,16000,local_cuda_mms,
4111,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_14_164,v4:kk:Train/parliament/mazhilis_14_164,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,2113108519,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/1e/1ef3e880568addd3ed8ef052b0111ddc76e736ad886f4e8d9393a230b7efba2e.wav,6fcaff5603adfb8f6ffb4de72d17b1cc9bc1822e835630c8b0984d4c0debd145,10.624,16000,local_cuda_mms,
4115,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_11_382,v4:kk:Train/podcasts/04_11_382,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,2135887236,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/a5/a575239a895f99d97c662010588eb7a026b0cb1e4233838214ccdfd3f710abb4.wav,9ff2d28148dab9cfa40f8fc6cf9abd123a3fe1673e91b56ef73043520a67c95a,8.624,16000,local_cuda_mms,
4119,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71064d04b38,v4:kk:Train/tv_news/5f71064d04b38,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,844940532,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/0d/0df5a49370b7289c345a6698920f0e38ae3fcdcc2b4771a6552704e0a709c994.wav,7cee2444d6a5098b9f22af196a29b4d345a9a31d0188debe3f4d09edad484864,4.352,16000,local_cuda_mms,
4123,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_61_218,v4:kk:Train/radio/01_61_218,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,741875178,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/b7/b710b9b1ba5b1106863717807111c1567b6e5b0cb56c8377935387de46fc987c.wav,f798b22c6ddb9c26599ef14d71fac4929d02277b8be326ae2c1fcc869da3ae38,2.24,16000,local_cuda_mms,
4127,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/6006d2d47ef8b,v4:kk:Train/tv_news/6006d2d47ef8b,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1425444342,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/57/574e5524af48a1f10c2b7ff05677132168d8430a2a9c80fe5a348e367d44097b.wav,553862904ed4a4b5e1bfa6fd71c2417364b569a0071da1ee04c70446bc600d31,4.832,16000,local_cuda_mms,
4131,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_47_025,v4:kk:Train/radio/01_47_025,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1290097917,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/92/928d428be9222c6f0d4a5d3000364f1b31eb1baacc1084675ed25efd5feed15a.wav,75ca17792d15b297d1aba840e95fe3aab5d9326719ea897070673dc40a92e3e4,9.504,16000,local_cuda_mms,
4135,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_12_280,v4:kk:Train/radio/01_12_280,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1198223249,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/89/895c209759a2a5f7700cbb8dae7a8dcff14420bb63c08903d7cff718d96033a9.wav,9798cec15ec0396dc244c52a9dabb27fcba2e2647e30806a2201a20caa8a4d74,12.176,16000,local_cuda_mms,
4139,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_34_077,v4:kk:Train/radio/01_34_077,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,791051251,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/5e/5e648134cf233235f5e67b7fd1f47f744f10ba957a08e7bb5a5e80c90ced7479.wav,59d938ab8a0483082e122e77a3b63a6ec2eba2ff6637eeeee83c93e9612542bc,6.72,16000,local_cuda_mms,
4143,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f7104972a876,v4:kk:Train/tv_news/5f7104972a876,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,568634605,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/61/61ea2dd995dd47df36de1d9e37295277cd4f261423aa6a2fd95318a19d95fbb3.wav,4a4756736c4854b715998ab38f6448291e646e86ed46e7051907c31f84d88813,4.528,16000,local_cuda_mms,
4147,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_46_436,v4:kk:Train/podcasts/03_46_436,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,45936931,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/60/601eb2d77e22f032bc66b3eff013140ebaccb700bcbb547da7a2e28eaa04d5e0.wav,2a42b65cc6f15675994ba3fe7d71d2cd2b2457467e5d98f0621cc6ff066ef749,5.072,16000,local_cuda_mms,
4151,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_60_473,v4:kk:Train/radio/01_60_473,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,108931225,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/cd/cd0a8c86b56cf2261e37316759ed7894989617f67e9c06394cad970bae2077ac.wav,8b39e50cf1f3f47dabe5d4b927700f9bf8be2de9bee3f81de407c5a1f07f3719,4.096,16000,local_cuda_mms,
4155,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_24_086,v4:kk:Train/talkshow/01_24_086,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,640102860,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/eb/eb58ccd644e04ed5b99ba4cb73fad2878cc28c897f9d64193d4b9022fe7fab82.wav,a2adc67d0fff84c9a78a1fea147840e8c420a4626245142745ec25592a7b9aa1,6.368,16000,local_cuda_mms,
4159,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_09_664,v4:kk:Train/parliament/senate_09_664,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1688147722,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/78/78a7c65042ccdf55078dd0fd1f985c733a380665d178dcc2636c899889c8ed78.wav,ba4a7ce034162505907ae53aeae9958badecb349c35585cff985d1a615c22ab4,4.72,16000,local_cuda_mms,
4163,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_05_333,v4:kk:Train/talkshow/01_05_333,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1351874079,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/88/88cc885b54f5e670b6bbbdb3b1d4194bb055baf16246e598a11723c4ddbb71c8.wav,5d433047d0b1780259c1c498128603b16b08ab3737297561c49b8986499310fe,4.96,16000,local_cuda_mms,
4167,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_71_482,v4:kk:Train/radio/01_71_482,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,2131258804,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/50/50a373b1b0dd189eab931fb3292c14d5dd25d2026b7b666f77f919c54c964ce7.wav,89cb7fb7dce6df19af2b5947058b4968db068fa2f195a5abdae4e93938df9b13,8.128,16000,local_cuda_mms,
4171,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_49_092,v4:kk:Train/podcasts/03_49_092,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1356321373,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/39/392aca61d6dc757e739626689fd7e4db58708f56954e1fb90d1a37865e1c6898.wav,6aa0c68124a945dc0de993e6a3c532d11dd4ae61d0668e58b2e93320f229c469,3.104,16000,local_cuda_mms,
4175,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_51_564,v4:kk:Train/radio/01_51_564,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1460296508,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/33/33555bc4a5d4ca187d58fc4d92bde511452e0451181242779656c3230e19da60.wav,48bc7f304e365300ff247656b4fb9d217d8d267188312b22635cbf9164c7f389,6.56,16000,local_cuda_mms,
4179,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f834f0e02b27,v4:kk:Train/tv_news/5f834f0e02b27,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,352563375,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/fc/fc0ddecf67954923991e222ead161ae8b556bbd186a4e07fcd71e8c85eb8db58.wav,4b1e2088bf1710dce26c8fbd85b54d9f90380541d5b839c537861fe70520f40c,4.784,16000,local_cuda_mms,
4183,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_24_302,v4:kk:Train/radio/01_24_302,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1220754983,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/c4/c44ffbb6867028d94c5ba681747de9d64552359bec946e316445c9de665c18da.wav,060d5d8a83c64b639a509654d5a2d6cd04b4dee0cc42683700ce8624dd3eb819,7.04,16000,local_cuda_mms,
4187,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_21_008,v4:kk:Train/parliament/senate_21_008,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1910982556,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/c5/c51a0011931f6ed4e11d27065819c456411cdb96636b433f6ed7edb348a6e7ab.wav,8ebffe894f5b68b0d3fa6bb34cde54f17594bd98b19c600961ac7819f16649ca,9.792,16000,local_cuda_mms,
4191,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_38_045,v4:kk:Train/talkshow/01_38_045,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,317137434,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/6b/6b69e6d82670788e6f1456f5df825b1b30aebbea2dba3cfc243dd2e45ae96e16.wav,38b4e364f8230206ad68a4a6a9daa2f187a3ecda8090910a5317e222485086ef,11.424,16000,local_cuda_mms,
4195,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71071e96888,v4:kk:Train/tv_news/5f71071e96888,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1096996818,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/a0/a069760e6d11844d99ec807533a5b073f07e2cb42778e4b85fd3b89ff9e0abb1.wav,35319a5806394e739f7d2a6ec5b5e45d6690f725450a38e6ae5a5211d5eb923e,6.816,16000,local_cuda_mms,
4199,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_77_480,v4:kk:Train/talkshow/01_77_480,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,576974670,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/26/26dcee283b728b8a05fe41c882c48352926df780a028f52ef3dea25bf830931b.wav,0930e93be801bdd9dcd7a4e77384ec0c62beaa367db8792d00e85a76620d52e0,7.024,16000,local_cuda_mms,
4203,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_47_109,v4:kk:Train/radio/01_47_109,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,1478234889,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/48/48e6aa8b6f6e409a4cc1f9b05aa956375bb0ae4ef2b77d5fe5b83cc403dd2e2d.wav,a7c6dee37086f3b21326a46f25a7c0609b03dc53cedcb42f2204530973cc2ed6,2.752,16000,local_cuda_mms,
4207,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fe2a74ac2cc5,v4:kk:Train/tv_news/5fe2a74ac2cc5,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,363381954,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/29/294476acafa2f9865b3e5c330e8cf4005f1497f6e51010acb300080d8937aea3.wav,c8ee9da1b6ca4cae02cfa595675a3813d5365be8d8f2ffea5a1f89c895e90940,5.248,16000,local_cuda_mms,
4211,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/06_01_435,v4:kk:Train/podcasts/06_01_435,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,74800955,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/ee/eefa5c949cdecb0ac0be331fdd833ed8ddc7c848dafec03c62c2b6eeaf9a0eac.wav,aae06cd50877745053638f45098395a77fb8b9f3ed96421177b65358457f93ef,7.008,16000,local_cuda_mms,
4215,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_12_507,v4:kk:Train/parliament/senate_12_507,kk-mms-kaz-v1,mms_vits_tts,mms_tts_kaz,mms_tts_kaz_default,,,succeeded,mms_tts_kaz_default,,,721367294,1,[],raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-mms-kaz-v1/81/81e2ea9eeb56873c3f0dd13664eef32154d90ba9db95d2cdaff99bd8b6346b32.wav,111f126e136fb2955486c6b9b2f740b590f318ba9e647a01ab8a46d6e29a13f8,20.672,16000,local_cuda_mms,
